Feature Name	TPM Median	TPM Variance	Num Coexpress Partner	CAI	Normalized SNP Count	Paralog GI in S.cer	Ortholog Essentiality in S.cer	Length	Hits	Reads	Freedom index	Neighborhood index	Upstream hits 100	GRACE	GRACEv2
C1_10480W_A	35.87	2354.856945317573	4.0	0.2	0.002621232	-1	-1	1527.0	18.0	1245.0	0.21611002	0.181339962	3.0	-1.0	
C1_10490W_A	63.82	3797.3241338971934	0.0	0.26	0.003206841	-1	-1	1872.0	36.0	4521.0	0.098290598	0.294025157	19.0		
C1_10500W_A	28.23	1666.8033812780639	0.0	0.21	0.007633588	0	0	525.0	12.0	1657.0	0.354285714	0.347716145	1.0		
C1_10510W_A	13.06	12556.303855487617	97.0	0.15	0.003649635	0	0	549.0	13.0	1091.0	0.400728597	0.34659568399999996	4.0		
C1_10520W_A	2.19	557.1572375965461	84.0	0.17	0.004317323	0	0	1854.0	32.0	2735.0	0.106796117	0.27541408300000003	9.0		
C1_10530W_A	70.0	6266.781033731533	3.0	0.29	0.001669449	0	0	600.0	16.0	1396.0	0.206666667	0.441938326	2.0		
C1_10540C_A	10.28	2183.279781287676	0.0	0.15	0.001920615	-1	-1	1563.0	24.0	2458.0	0.203454894	0.253391876	21.0		
C1_10550C_A	3.56	7237.338767648055	113.0		0.01056338	0	0								
C1_10560C_A	6.16	47.869808087423976	85.0	0.16	0.005813953	0	0	1893.0	33.0	3139.0	0.155837295	0.331251085	9.0		-1.0
C1_10570C_A	0.19	80.89812184208833	1.0	0.14	0.002212389	0	0	1809.0	97.0	8331.0	0.068546158	1.0792183359999998	6.0		-1.0
C1_10580C_A	3.92	7082.821445601241	49.0	0.13	0.006024096	0	0	333.0	4.0	38.0	0.441441441	0.252727035	9.0		
C1_10590W_A					0.0	0	0								
C1_10600C_A				0.12	0.007109005	0	0								
C1_10600C_B	0.0	0.6850319248062943	0.0			0	0								
C1_10610W_A	19.52	3460.6879327402253	0.0	0.16	0.0061349690000000005	-1	-1	1794.0	27.0	1728.0	0.26365663300000003	0.35636646	15.0	-1.0	
C1_10620W_A	212.37	88297.94489212507	314.0	0.3	0.003474635	0	1	1440.0	2.0	22.0	0.8472222220000001	0.032369925	0.0	1.0	
C1_10630C_A	5.35	43.20715887835272	101.0	0.16	0.002196193	0	0	2733.0	6.0	162.0	0.539699963	0.056256109000000006	1.0		
C1_10640C_A				0.16	0.004726891	-1	-1	1905.0	16.0	587.0	0.228346457	0.222740157	9.0		
C1_10640C_B	16.78	467.8314366418482	95.0			0	0								
C1_10650W_A	11.86	123.05137446868342	36.0	0.14	0.004428044	-1	-1	1356.0	27.0	2178.0	0.182890855	0.47082008799999997	6.0	-1.0	
C1_10660W_A	146.45	141618.4197737578	0.0	0.2	0.001396648	0	1	717.0	0.0	0.0	1.0	0.0	0.0	1.0	
C1_10670C_A	49.22	3702.018239296718	231.0	0.27	0.003001801	0	1	4998.0	7.0	59.0	0.271508603	0.028651028999999998	0.0	1.0	
C1_10680C_A	62.42	7365.708655029191	1.0	0.28	0.002912364	-1	-1	3778.0	39.0	4046.0	0.126118796	0.19530138100000002	1.0		
C1_10690W_A	42.09	4924.530701742097	59.0	0.15	0.002053388	-1	-1	975.0	3.0	173.0	0.676923077	0.045954958	7.0	-1.0	
C1_10700C_A	50.91	11250.133454832543	9.0	0.17	0.002209945	-1	-1	906.0	19.0	1930.0	0.184326711	0.304583202	19.0		
C1_10710C_A	6.73	4898.1054762902395	2.0	0.13	0.002560819	-1	-1	1563.0	36.0	4123.0	0.10940499	0.3397143	0.0	-1.0	
C1_10720C_A	40.42	1065.49170741844	85.0	0.23	0.0016731729999999998	0	0	1794.0	16.0	1168.0	0.21683389100000008	0.12146961199999999	3.0	-1.0	
C1_10730W_A	17.11	4884.071089375713	44.0	0.17	0.001067236	-1	-1	1875.0	33.0	6896.0	0.16	0.25370566	7.0	-1.0	
C1_10740C_A	40.91	708213.3442845538	8.0	0.29	0.0034572170000000003	0	0	1158.0	20.0	2918.0	0.20725388600000005	0.26052046	4.0		-1.0
C1_10750C_A	60.64	14837.814533440604	1.0		0.0	-1	-1	464.0	9.0	631.0	0.46666666700000003	0.360914265	0.0		
C1_10760W_A	11.98	156.62248566766985	0.0	0.14	0.002762431	-1	-1	1449.0	33.0	1714.0	0.131124914	0.35618178	0.0	-1.0	
C1_10770W_A	28.16	11963.641153781618	50.0	0.1	0.0	-1	-1	654.0	12.0	992.0	0.17889908300000001	0.27269226399999996	17.0		-1.0
C1_10780C_A	142.03	3774024.400171837	69.0	0.36	0.002183406	-1	-1	459.0	6.0	663.0	0.418300654	0.193221007	4.0	-1.0	
C1_10790W_A	333.06	85927.28742492686	3.0	0.39	0.001209677	0	1	2481.0	3.0	338.0	0.904474002	0.019525525	0.0	1.0	
C1_10800C_A	44.76	7388.92428185798	4.0	0.16	0.000613121	0	0	1632.0	28.0	5090.0	0.22242647100000001	0.29086494399999996	2.0	-1.0	
C1_10810W_A	2.04	2374.735680941321	0.0	0.13	0.001644737	0	0	609.0	14.0	6860.0	0.21182266	0.45437342299999994	3.0		
C1_10820C_A	59.31	4429.4272052521665	12.0	0.22	0.0006711410000000001	-1	-1	1491.0	19.0	1951.0	0.160295104	0.254639597	4.0		
C1_10830W_A	23.42	1662.7623376966587	14.0	0.19	0.002066116	0	1	969.0	2.0	37.0	0.915376677	0.044122641	0.0	-1.0	
C1_10840C_A	96.53	30282.185363019467	3.0	0.16	0.0013422820000000002	-1	-1	1491.0	9.0	331.0	0.294433266	0.12197095599999999	3.0	-1.0	
C1_10850W_A	0.22	30.746396495657525	0.0	0.16	0.0	0	0	795.0	21.0	1496.0	0.240251572	0.604114161	3.0		
C1_10860C_A	19.96	4553.219988993159	0.0	0.19	0.0	-1	-1	1338.0	2.0	314.0	0.8594917790000001	0.032981176	1.0		
C1_10870W_A	2433.84	3692820.8494543717	152.0	0.73	0.002525253	1	0	793.0	0.0	0.0	1.0	0.0	1.0		1.0
C1_10880W_A	52.73	4206.011193952354	369.0	0.18	0.001544402	0	1	1296.0	1.0	261.0	0.891203704	0.017565703000000002	1.0	1.0	
C1_10890C_A	78.11	36333.694532026755	1.0	0.12	0.0	0	0	837.0	21.0	1498.0	0.200716846	0.527898867	6.0		
C1_10900C_A					0.0	0	0								
C1_10910C_A	21.34	440.4002774672488	1.0	0.16	0.001372684	-1	-1	1458.0	3.0	51.0	0.561728395	0.043807039000000006	1.0		-1.0
C1_10920W_A	11.98	353.80903163346795	0.0	0.12	0.00128783	0	1	1554.0	1.0	1.0	0.767696268	0.014042181	4.0	-1.0	
C1_10930C_A	38.95	3275.91830834154	4.0	0.13	0.003039514	-1	-1	1317.0	15.0	1252.0	0.254365983	0.22973700600000002	9.0		
C1_10940C_A	186.57	665508.0255414242	5.0	0.29	0.0	-1	-1	719.0	2.0	23.0	0.747336377	0.0546076	5.0		
C1_10950C_A	32.82	24390.47163488288	263.0	0.17	0.005401756	0	1	1482.0	3.0	82.0	0.495951417	0.033710889	2.0		-1.0
C1_10960W_A	40.91	6612.990901413127	158.0	0.14	0.00130719	0	1	766.0	1.0	26.0	0.886494253	0.021365666000000002	4.0		
C1_10970W_A	35.46	2249.435274243712	294.0	0.22	0.00049554	0	1	2019.0	3.0	163.0	0.935611689	0.02425905	6.0	1.0	
C1_10980W_A	0.44	1306.7928530734705	0.0	0.13	0.0	0	0	534.0	11.0	295.0	0.262172285	0.323532332	1.0		
C1_10990C_A	32.29	5501.747321687674	1.0	0.15	0.003201024	-1	-1	1563.0	21.0	1420.0	0.248880358	0.219001919	12.0		
C1_11000C_A	75.15	30695.635013169325	183.0	0.19	0.0	-1	-1	408.0	0.0	0.0	1.0	0.0	6.0	-1.0	
C1_11010C_A	17.8	5309.943279368976	1.0	0.15	0.001680672	-1	-1	1191.0	30.0	3123.0	0.188077246	0.471692455	2.0	-1.0	
C1_11020W_A	7.18	185.68087497844874	0.0	0.14	0.001471309	0	0	2040.0	25.0	3311.0	0.124509804	0.257929642	0.0	-1.0	
C1_11030W_A	409.48	130473.21871524052	244.0	0.59	0.000893655	0	0	1120.0	3.0	200.0	0.448275862	0.080903309	6.0	-1.0	
C1_11040W_A	2989.33	7503822.266183883	125.0	0.61	0.0	-1	-1	192.0	3.0	30.0	0.4322916670000001	0.330884972	0.0		
C1_11050W_A	2.3	39.951778468679336	0.0	0.15	0.00408998	-1	-1	979.0	16.0	1093.0	0.30546265300000003	0.3599137570000001	8.0		
C1_11060C_A	3777.98	8455925.258499034	126.0	0.68	0.005136986	-1	-1	1169.0	1.0	4.0	0.973856209	0.027047	0.0		1.0
C1_11070W_A	14.77	2536.808519812025	390.0	0.18	0.003306566	-1	-1	2118.0	16.0	744.0	0.17233238899999995	0.15186866400000001	4.0	-1.0	
C1_11080W_A	89.01	37869.773363223685	1.0	0.2	0.003686636	-1	-1	1086.0	15.0	1762.0	0.40055248600000004	0.286316047	1.0	-1.0	
C1_11090C_A	29.09	1928.7444532879092	5.0	0.15	0.003678725	0	1	1632.0	7.0	490.0	0.876838235	0.09001541	3.0	1.0	
C1_11100W_A	45.33	17211.686831366776	16.0	0.28	0.007462687	-1	-1	537.0	11.0	397.0	0.525139665	0.41908409399999996	3.0	-1.0	
C1_11110C_A	43.61	4973.324091634428	93.0	0.17	0.0	-1	-1	375.0	4.0	111.0	0.34133333299999996	0.22021791300000002	2.0		
C1_11120C_A	98.9	9171.731483222022	5.0	0.26	0.001945525	0	0	1029.0	20.0	2486.0	0.32750243	0.407344893	5.0	-1.0	
C1_11130W_A	12.43	4445.660042497966	0.0	0.13	0.002853067	0	1	702.0	2.0	410.0	0.7777777779999999	0.056195549000000004	3.0	-1.0	
C1_11140W_A	16.55	28151.66973620121	12.0	0.12	0.003403676	-1	-1	1470.0	26.0	3044.0	0.15442176900000001	0.348871143	4.0	-1.0	
C1_11150W_A	40.4	5880.327076076514	10.0	0.14	0.007194245	-1	-1	696.0	7.0	236.0	0.459770115	0.17845646	4.0		
C1_11160C_A	102.49	98031.48903679213	247.0	0.18	0.0032786890000000004	-1	-1	306.0	5.0	451.0	0.323529412	0.282946512	4.0		
C1_11170W_A	121.65	8464.854542671088	11.0	0.22	0.003808073	0	1	1314.0	5.0	389.0	0.601217656	0.065891653	0.0	1.0	
C1_11180C_A					0.0	0	0								
C1_11190W_A				0.14	0.015584416	-1	-1	768.0	22.0	1324.0	0.19140625	0.48879340299999996	2.0		-1.0
C1_11190W_B	40.72	6733.327891161476	0.0			0	0								
C1_11200W_A	36.02	29498.03931291041	35.0	0.22	0.005878511	0	0	7656.0	109.0	10266.0	0.048458725	0.252295693	1.0		
C1_11210C_A	26.32	9534.459239498274	14.0	0.17	0.00052521	0	0	1905.0	24.0	2603.0	0.30656168	0.244654418	11.0	-1.0	
C1_11220C_A	165.69	19053.23568868116	379.0	0.31	0.004258339	0	1	1410.0	3.0	3.0	0.639716312	0.039734381	0.0	1.0	
C1_11230W_A	16.62	1267.4136538702796	249.0	0.13	0.0	0	0	564.0	13.0	757.0	0.446808511	0.43045579799999995	19.0		
C1_11240C_A	71.17	23210.291140783575	69.0	0.19	0.0048721070000000005	-1	-1	822.0	0.0	0.0	1.0	0.0	3.0	-1.0	
C1_11250W_A	37.28	3379.7419354473523	11.0	0.16	0.004464286	-1	-1	897.0	23.0	2537.0	0.182831661	0.488382585	1.0		
C1_11260C_A	0.0	7459.645966492106	0.0	0.19	0.01459854	0	0	138.0	1.0	44.0	0.5	0.133933033	2.0		
C1_11270W_A	143.34	1937998.192601721	23.0	0.22	0.004702194	0	0	639.0	20.0	1923.0	0.219092332	0.606067117	1.0		
C1_11280W_A	21.01	10300.420957114884	0.0	0.17	0.00091659	0	1	1092.0	22.0	1461.0	0.27747252699999997	0.4147142170000001	6.0	-1.0	
C1_11290W_A	6.89	3042.1451938320965	0.0	0.14	0.000901713	0	0	1110.0	17.0	1111.0	0.227927928	0.34899874	2.0	-1.0	
C1_11300C_A	13.41	2342.785128434576	67.0	0.15	0.000573066	0	1	1746.0	7.0	38.0	0.452462772	0.09181195	5.0	-1.0	
C1_11310C_A	27.96	3454.404473656229	179.0	0.17	0.00199104	-1	-1	2010.0	29.0	2494.0	0.140298507	0.352419482	8.0	-1.0	
C1_11320C_A	17.87	13149424.44682426	1.0	0.34	0.003205128	0	0	313.0	6.0	479.0	0.4415584420000001	0.608634609	3.0		
C1_11330C_A	627.94	46164999.33198866	0.0	0.27	0.0	0	1	309.0	2.0	168.0	0.6731391590000001	0.150614215	3.0	-1.0	
C1_11340W_A	0.75	2014.0295968402759	0.0	0.12	0.008551577	-1	-1	1872.0	31.0	1864.0	0.181623932	0.3834193870000001	3.0	-1.0	
C1_11350C_A	41.42	1931.3807031041995	1.0	0.24	0.00270636	-1	-1	1479.0	14.0	965.0	0.351588911	0.22320554199999998	1.0	-1.0	
C1_11360W_A	3328.48	8334510.127799733	122.0	0.65	0.008012821	1	0	626.0	0.0	0.0	1.0	0.0	1.0		1.0
C1_11370C_A	10.18	6579.518038772838	42.0	0.13	0.009174312	0	1	2181.0	18.0	892.0	0.232920679	0.202965001	4.0	-1.0	
C1_11380W_A	68.42	4892.503825189667	506.0	0.22	0.00124533	0	1	804.0	2.0	2.0	0.6492537310000001	0.059786976	1.0	-1.0	
C1_11390W_A	0.27	2.7189691165056598	0.0	0.13	0.008174387	0	0	735.0	16.0	766.0	0.21360544199999998	0.492756463	7.0		
C1_11400C_A	26.62	1356.8728286406292	72.0	0.22	0.002963695	-1	-1	4050.0	3.0	17.0	0.5790123460000001	0.016998051	0.0		-1.0
C1_11410C_A	7.79	1060.190797404543	150.0	0.13	0.0	0	0	342.0	1.0	22.0	0.98245614	0.051812865	0.0		
C1_11420W_A	43.67	7610.669703683809	365.0	0.27	0.001858736	0	1	1077.0	13.0	353.0	0.34354689	0.222027418	0.0	1.0	
C1_11430W_A	11.83	420.49116024311263	61.0	0.12	0.004110997	0	0	1947.0	29.0	2295.0	0.108885465	0.318779616	6.0		
C1_11440C_A	9.06	197.0223182054216	71.0	0.22	0.005669546	-1	-1	3705.0	13.0	624.0	0.278812416	0.08828762	4.0	-1.0	
C1_11450C_A	236.84	76128.17684536317	7.0	0.38	0.004321521	1	0	1158.0	1.0	11.0	0.78238342	0.020989367000000002	0.0		1.0
C1_11470C_A	11.92	1779.4293660497335	2.0	0.14	0.002547771	0	0	786.0	6.0	645.0	0.617048346	0.18788010000000002	10.0	-1.0	
C1_11480W_A	109.44	183997.14658116832	0.0		0.004276115	-1	-1	1638.0	11.0	505.0	0.177045177	0.163369963	0.0		
C1_11490C_A	0.16	815.7798345997193	0.0	0.29	0.0031000890000000003	0	0	2259.0	36.0	3072.0	0.090305445	0.423449061	5.0	-1.0	
C1_11500C_A	32.59	22550.75901530881	162.0	0.25	0.00248139	-1	-1	807.0	2.0	2.0	0.757125155	0.062658878	0.0	1.0	
C1_11510C_A	9.87	19158.020169684754	17.0	0.12	0.003157895	-1	-1	951.0	27.0	2238.0	0.248159832	0.6818194890000001	9.0		-1.0
C1_11520C_A	85.76	24733.835323261348	1.0	0.22	0.003407155	0	0	588.0	10.0	368.0	0.278911565	0.33132896	2.0		-1.0
C1_11530C_A	1.64	527.0957486017501	0.0	0.27	0.0017241379999999998	-1	-1	1161.0	22.0	1730.0	0.223083549	0.325000501	2.0	-1.0	
C1_11540C_A	60.84	3968.518556067741	5.0	0.19	0.002755511	-1	-1	3993.0	43.0	2684.0	0.179645335	0.181981538	1.0		
C1_11550W_A	342.74	121807.4078506043	334.0	0.2	0.005357143000000001	0	1	561.0	3.0	57.0	0.520499109	0.079915711	1.0	-1.0	
C1_11560C_A	18.66	2032.1296272364996	7.0	0.13	0.004582951	-1	-1	1092.0	19.0	1182.0	0.191391941	0.255860806	9.0		-1.0
C1_11570W_A	5.17	533.9675296169038	0.0	0.13	0.01141925	-1	-1	614.0	14.0	1572.0	0.286516854	0.38325704	6.0		
C1_11580W_A	85.74	48309.91411493484	22.0	0.23	0.0	0	0	378.0	9.0	775.0	0.20899470899999997	0.328695114	16.0		-1.0
C1_11590W_A	36.56	3208.2065219734923	21.0	0.18	0.002533125	-1	-1	5133.0	62.0	5007.0	0.080264952	0.19314499300000001	2.0	-1.0	
C1_11600W_A	44.76	56052.16135538587	17.0	0.15	0.00618238	-1	-1	648.0	12.0	913.0	0.27777777800000003	0.31335762	2.0	-1.0	
C1_11610C_A	15.54	1240.0408894133454	5.0	0.14	0.001973684	0	0	1521.0	18.0	1864.0	0.234056542	0.215739645	6.0	-1.0	
C1_11620W_A	5.11	1546.874061591409	0.0	0.1	0.003359462	-1	-1	894.0	35.0	2523.0	0.186800895	0.690169275	14.0		-1.0
C1_11630C_A	0.55	144.51532045268388	0.0	0.13	0.001733102	-1	-1	1155.0	25.0	2408.0	0.147186147	0.388201542	5.0	-1.0	
C1_11640C_A	27.39	5455.980790123644	5.0	0.13	0.00234192	-1	-1	855.0	7.0	739.0	0.285380117	0.17705873	15.0	-1.0	
C1_11650W_A	1254.39	644479.5039665183	131.0	0.64	0.002114165	-1	-1	474.0	4.0	85.0	0.675105485	0.173818433	8.0	-1.0	
C1_11660W_A	94.65	98451.52580448755	65.0	0.33	0.001758499	-1	-1	1707.0	20.0	1481.0	0.23784417100000002	0.251903925	5.0	-1.0	
C1_11670W_A	180.2	482956.8486859921	44.0	0.23	0.0	0	0	798.0	21.0	2091.0	0.14035087699999999	0.565634675	5.0	-1.0	
C1_11680C_A	18.72	2660.729744736839	0.0	0.15	0.0	0	0	222.0	2.0	2.0	0.40090090100000003	0.193342278	0.0		
C1_11690W_A	11.7	4153.713172499568	19.0	0.15	0.002820874	0	0	1419.0	26.0	1532.0	0.200845666	0.40785935700000003	9.0		-1.0
C1_11700C_A	34.44	94267.88167771953	61.0	0.23	0.00463392	0	0	1080.0	17.0	1299.0	0.19351851899999997	0.32977224899999996	4.0	-1.0	
C1_11710C_A	0.09	47.54794960430557	0.0	0.32	0.008849558	0	0	792.0	20.0	1261.0	0.268939394	0.523170199	0.0		
C1_11720W_A	10.5	1503.443952926523	10.0		0.0	0	0	369.0	8.0	688.0	0.25203252	0.424275589	5.0		
C1_11730W_A	27.57	1300.8397536023585	14.0		0.003863299	0	0	3366.0	29.0	3522.0	0.156565657	0.165936193	2.0		
C1_11740W_A	16.18	1773.9263360956784	87.0		0.005912162	0	0	1185.0	15.0	1388.0	0.23122362899999999	0.24129070600000002	19.0		
C1_11750W_A	8.79	476.4037830737468	214.0	0.17	0.001563314	-1	-1	1920.0	22.0	1714.0	0.161458333	0.21401536100000002	2.0	-1.0	
C1_11760C_A	67.51	6519.302896795382	94.0	0.21	0.009584665	0	0	627.0	6.0	138.0	0.373205742	0.166009945	4.0		
C1_11770C_A	34.95	2216.5194725203273	58.0	0.18	0.004103967	-1	-1	2925.0	41.0	3573.0	0.149059829	0.29644738	2.0		-1.0
C1_11780W_A					0.018018018	0	0								
C1_11790W_A	22.45	761.1288602058899	41.0	0.16	0.004451039	0	1	675.0	1.0	1.0	0.74962963	0.034005252	4.0	-1.0	
C1_11800C_A	7.78	329.72786671994413	37.0	0.13	0.006864989	-1	-1	438.0	3.0	102.0	0.488584475	0.161525323	5.0	-1.0	
C1_11810W_A	8.15	277.9937764742033	186.0	0.17	0.006160164	-1	-1	2436.0	22.0	1195.0	0.25410509	0.212980024	5.0		-1.0
C1_11820W_A					0.009259259	0	0								
C1_11830W_A					0.0	0	0								
C1_11850W_A	29.86	46491.770434001184	38.0	0.22	0.002773925	0	0	1443.0	21.0	1611.0	0.165627166	0.351013736	3.0		
C1_11860W_A	78.56	3674.118284679532	5.0	0.39	0.004096122	-1	-1	3663.0	26.0	1901.0	0.12749112699999998	0.160950588	1.0		
C1_11870W_A	109.69	33775.661904725326	0.0	0.23	0.001806141	-1	-1	1662.0	26.0	1337.0	0.251504212	0.332481863	0.0	-1.0	
C1_11880W_A	96.96	23733.576858588134	268.0	0.14	0.0	-1	-1	423.0	0.0	0.0	1.0	0.0	0.0		
C1_11890W_A	12.55	8155.259874490363	153.0	0.2	0.004863813	-1	-1	1029.0	17.0	1350.0	0.45675413	0.323733441	7.0	-1.0	
C1_11900C_A	12.78	1424.0510347196698	138.0	0.15	0.010629598999999998	-1	-1	1224.0	16.0	813.0	0.16503268	0.25580423	9.0		
C1_11910W_A	5.38	46.169530738183106	207.0	0.14	0.001603849	-1	-1	1248.0	5.0	133.0	0.942307692	0.071358618	0.0		-1.0
C1_11920W_A	24.3	1300.3484188192876	126.0	0.18	0.0	-1	-1	1224.0	12.0	1275.0	0.227124183	0.179021202	9.0		
C1_11930W_A				0.17	0.003262643	-1	-1	3066.0	30.0	2049.0	0.157860404	0.18490426899999998	1.0		
C1_11930W_B	23.46	1648.0287632985346	1.0			0	0								
C1_11940C_A	4.83	50.587950338224424	89.0	0.18	0.004584527	0	0	1746.0	17.0	976.0	0.13516609400000001	0.182581871	7.0		
C1_11950W_A	0.7	1031.0098263845728	143.0	0.17	0.005870841	0	0	1023.0	19.0	1763.0	0.48289345100000003	0.34818899200000003	1.0	-1.0	
C1_11960C_A	82.52	41843.849596189284	15.0	0.15	0.0	-1	-1	255.0	3.0	133.0	0.541176471	0.23266065600000002	7.0		
C1_11970C_A	11.22	3430.435194240625	10.0	0.14	0.002156722	0	0	1392.0	40.0	3012.0	0.108477011	0.52019165	5.0		
C1_11980W_A	12.79	6853.279813377943	35.0	0.15	0.001953125	0	1	513.0	1.0	1.0	0.740740741	0.036120235	0.0	-1.0	
C1_11990W_A	65.3	106645.11098198725	5.0	0.19	0.0	0	0	486.0	24.0	2013.0	0.21810699600000005	0.956124553	15.0		
C1_12000C_A	0.7	65.99036393121594	0.0	0.16	0.003625816	0	0	1380.0	36.0	2415.0	0.198550725	0.49410245399999997	4.0		
C1_12010C_A	7.32	3874.840992827188	48.0	0.19	0.003316139	-1	-1	2715.0	48.0	5517.0	0.102762431	0.338383744	7.0	-1.0	
C1_12020W_A	0.0	154.47235985002553	0.0	0.11	0.009411765	0	0								
C1_12030W_A	201.38	27678.120397414667	6.0	0.4	0.002156722	-1	-1	1392.0	7.0	111.0	0.637931034	0.097793779	2.0	-1.0	
C1_12040W_A	0.0	11.113441967540684	0.0	0.16	0.016241299	0	0	432.0	4.0	597.0	0.523148148	0.169218898	0.0		-1.0
C1_12050W_A	123.93	11120.955423987907	9.0	0.23	0.001749475	0	1	2859.0	5.0	257.0	0.838405037	0.029660907	1.0	1.0	
C1_12060C_A	11.42	1339.9215710251856	5.0	0.15	0.004172462	0	0	720.0	13.0	1650.0	0.373611111	0.292714614	3.0		
C1_12070C_A	8.08	1522.5296079820962	12.0	0.15	0.006382979	0	0	1881.0	16.0	1178.0	0.247740564	0.139680499	12.0		
C1_12080W_A	16.47	1638.230941469024	12.0	0.15	0.003768844	-1	-1	1593.0	23.0	3514.0	0.21468926600000002	0.226312538	0.0		-1.0
C1_12090C_A	0.1	1.6389986701107775	0.0	0.17	0.005166052	0	0	1356.0	41.0	3235.0	0.137905605	0.409478457	1.0		
C1_12100C_A	9.76	3969.63570295255	138.0	0.2	0.003494758	-1	-1	2004.0	29.0	1952.0	0.180638723	0.196186962	8.0		-1.0
C1_12110C_A	12.74	1072.753910808661	17.0	0.15	0.002631579	0	0	381.0	6.0	75.0	0.446194226	0.21160409600000002	8.0		
C1_12120W_A	6.04	626.1531559191575	212.0	0.12	0.002729754	0	0	2199.0	21.0	1692.0	0.18917689899999998	0.125591599	4.0	-1.0	
C1_12130C_A	9.66	4314.232681317025	11.0	0.13	0.005418925	0	0	2400.0	21.0	950.0	0.303333333	0.108711376	5.0		-1.0
C1_12140W_A	17.1	53301.110443446436	110.0	0.29	0.004098361	0	0	489.0	12.0	2448.0	0.263803681	0.30683610899999997	16.0	-1.0	
C1_12150C_A	4.36	2698.142159828857	24.0	0.09	0.001477105	0	0	678.0	7.0	397.0	0.282430213	0.139583803	8.0		
C1_12160W_A	29.96	56227.22840090644	64.0	0.13	0.007858546	-1	-1	510.0	13.0	787.0	0.24705882399999998	0.301314217	0.0		
C1_12170C_A	18.0	13896.86357956705	65.0	0.15	0.003125	-1	-1	1281.0	25.0	2906.0	0.153786105	0.260304042	7.0		
C1_12180C_A	32.32	951.4878053805037	0.0	0.17	0.003430532	0	0	1167.0	16.0	1342.0	0.283633248	0.192917525	13.0		
C1_12190W_A	4.87	12797.611274881816	42.0	0.14	0.008302583	0	0	2169.0	42.0	4060.0	0.162286768	0.295137781	1.0		
C1_12200W_A	11.19	218.8845088701208	22.0	0.18	0.004802744	0	1	2916.0	3.0	145.0	0.5006858710000001	0.015106863	2.0	-1.0	
C1_12210W_A	41.52	2836.911241338745	40.0	0.19	0.003201024	-1	-1	1563.0	15.0	1657.0	0.198976328	0.151915831	18.0	1.0	
C1_12220W_A	8.13	149.85231702380915	2.0		0.002768166	0	1	1446.0	1.0	34.0	0.9550484090000001	0.010533035	0.0	1.0	
C1_12230W_A	36.46	1486.5214991378475	2.0	0.14	0.001996672	-1	-1	3006.0	16.0	874.0	0.281104458	0.088394639	0.0		
C1_12240C_A				0.2	0.0014134279999999998	-1	-1	1413.0	21.0	1306.0	0.219391366	0.256083619	7.0		
C1_12240C_B	20.02	1565.8130858858926	42.0			0	0								
C1_12250C_A	39.55	157058.20134631006	11.0	0.21	0.003852504	0	0	1818.0	31.0	2464.0	0.170517052	0.334081893	4.0	-1.0	
C1_12260W_A	10.61	2608.542375806242	79.0	0.18	0.0078003119999999985	-1	-1	642.0	3.0	9.0	0.531152648	0.08994721800000001	18.0		-1.0
C1_12270W_A	7.24	276.035400176296	28.0	0.18	0.001982161	-1	-1	1010.0	7.0	519.0	0.531216931	0.14574937599999999	1.0		
C1_12280C_A	10.0	518.4830943904342	108.0	0.2	0.0	-1	-1	699.0	1.0	1.0	0.8612303290000001	0.029141009	4.0		
C1_12290C_A	20.54	2611.2178513159306	163.0	0.13	0.003484321	0	0	2010.0	26.0	2458.0	0.258706468	0.25844477	1.0	-1.0	
C1_12300W_A	0.0	1.3318719899049083	0.0	0.12	0.005763689000000001	0	0								
C1_12310C_A	38.53	3700.2511379254133	320.0	0.27	0.001138952	0	1	879.0	3.0	3.0	0.5688282139999999	0.071140464	0.0	1.0	
C1_12320C_A	435.24	243773.15449152552	155.0	0.41	0.0	-1	-1	204.0	3.0	205.0	0.529411765	0.317104072	4.0		
C1_12330W_A	0.09	0.4532899906023207	0.0	0.15	0.004048583	0	0	1236.0	23.0	2222.0	0.269417476	0.4321745320000001	2.0		
C1_12340C_A	93.89	17341.65067593754	327.0	0.21	0.0	-1	-1	1011.0	0.0	0.0	1.0	0.0	0.0		
C1_12350W_A	30.96	1625.1107356972739	245.0	0.21	0.002322495	0	1	3015.0	3.0	168.0	0.704477612	0.024210179	3.0	1.0	
C1_12360C_A	129.19	193080.8523218013	38.0	0.27	0.001605136	0	1	624.0	0.0	0.0	1.0	0.0	0.0	-1.0	
C1_12370W_A	30.32	5287.32746412234	14.0	0.14	0.0	-1	-1	498.0	7.0	987.0	0.313253012	0.29368757100000004	6.0		
C1_12380C_A	75.87	146589.63329198846	200.0	0.2	0.0	0	1	1275.0	1.0	1.0	0.832156863	0.016082502	0.0	1.0	
C1_12390C_A	2302.05	5007890.752869377	170.0	0.49	0.007263923	-1	-1	827.0	1.0	1.0	0.557177616	0.051211679	0.0		1.0
C1_12400C_A	47.65	5665.407974739468	24.0	0.14	0.01061008	0	0	378.0	5.0	433.0	0.341269841	0.26968254	0.0		
C1_12410C_A	28.03	1332.4803091776162	84.0	0.16	0.001411433	1	0	2832.0	19.0	1327.0	0.16878531100000002	0.13678389800000001	4.0	-1.0	
C1_12420C_A	0.54	65.9966230078505	0.0	0.15	0.0	0	0								
